index,Formula,Phase,Elem1,Elem2,Elem3,Elem4,Elem5,Elem6,Elem7,Elem8,CantElemen,Compo1,Compo2,Compo3,Compo4,Compo5,Compo6,Compo7,Compo8
1763.0,Al87Ce8Fe5,RMG,Al,Ce,Fe,0,0,0,0,0,3,87.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
1764.0,Al87Ce8Mn5,CRA,Al,Ce,Mn,0,0,0,0,0,3,87.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
1772.0,Al87Fe1Ni12,RMG,Al,Fe,Ni,0,0,0,0,0,3,87.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
1779.0,Al87Mn2.5Ni10.5,RMG,Al,Mn,Ni,0,0,0,0,0,3,87.0,2.5,10.5,0.0,0.0,0.0,0.0,0.0
1783.0,Al87Ni10Zr3,RMG,Al,Ni,Zr,0,0,0,0,0,3,87.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
1794.0,Al88Ce10Nb2,RMG,Al,Ce,Nb,0,0,0,0,0,3,88.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
1805.0,Al88Co10Ni2,CRA,Al,Co,Ni,0,0,0,0,0,3,88.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
1827.0,Al88Fe3Ni9,RMG,Al,Fe,Ni,0,0,0,0,0,3,88.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
1830.0,Al88Fe6Ni6,CRA,Al,Fe,Ni,0,0,0,0,0,3,88.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
1849.0,Al88Ni7Zr5,RMG,Al,Ni,Zr,0,0,0,0,0,3,88.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0
1862.0,Al89Fe1Ni10,CRA,Al,Fe,Ni,0,0,0,0,0,3,89.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
1884.0,Al8B26Co66,RMG,Al,B,Co,0,0,0,0,0,3,8.0,26.0,66.0,0.0,0.0,0.0,0.0,0.0
1890.0,Al8B38Ni54,RMG,Al,B,Ni,0,0,0,0,0,3,8.0,38.0,54.0,0.0,0.0,0.0,0.0,0.0
1916.0,Al90Ce8Nb2,RMG,Al,Ce,Nb,0,0,0,0,0,3,90.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
1927.0,Al90Co8Fe2,CRA,Al,Co,Fe,0,0,0,0,0,3,90.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
1934.0,Al90Fe4Ni6,CRA,Al,Fe,Ni,0,0,0,0,0,3,90.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
1943.0,Al90Mn4Ni6,CRA,Al,Mn,Ni,0,0,0,0,0,3,90.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
1961.0,Al91Fe3Ni6,CRA,Al,Fe,Ni,0,0,0,0,0,3,91.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
1978.0,Al92Fe4Ni4,CRA,Al,Fe,Ni,0,0,0,0,0,3,92.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
1982.0,Al92Mn4Ni4,CRA,Al,Mn,Ni,0,0,0,0,0,3,92.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
2003.0,Al94Mn2Ni4,CRA,Al,Mn,Ni,0,0,0,0,0,3,94.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2021.0,Au12.5Pd71Si16.5,RMG,Au,Pd,Si,0,0,0,0,0,3,12.5,71.0,16.5,0.0,0.0,0.0,0.0,0.0
2044.0,Au4Pd75Si21,RMG,Au,Pd,Si,0,0,0,0,0,3,4.0,75.0,21.0,0.0,0.0,0.0,0.0,0.0
2046.0,Au4Pd78Si18,RMG,Au,Pd,Si,0,0,0,0,0,3,4.0,78.0,18.0,0.0,0.0,0.0,0.0,0.0
2054.0,Au5Pd77Si18,RMG,Au,Pd,Si,0,0,0,0,0,3,5.0,77.0,18.0,0.0,0.0,0.0,0.0,0.0
2066.0,Au7Pd76.5Si16.5,RMG,Au,Pd,Si,0,0,0,0,0,3,7.0,76.5,16.5,0.0,0.0,0.0,0.0,0.0
2084.0,B10Co74Zr16,RMG,B,Co,Zr,0,0,0,0,0,3,10.0,74.0,16.0,0.0,0.0,0.0,0.0,0.0
2091.0,B10Co85Si5,CRA,B,Co,Si,0,0,0,0,0,3,10.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0
2099.0,B10Cr24Fe66,RMG,B,Cr,Fe,0,0,0,0,0,3,10.0,24.0,66.0,0.0,0.0,0.0,0.0,0.0
2123.0,B10Fe75Si15,RMG,B,Fe,Si,0,0,0,0,0,3,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0
2152.0,B10Fe85V5,CRA,B,Fe,V,0,0,0,0,0,3,10.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0
2191.0,B12.2Fe74.8Si13,RMG,B,Fe,Si,0,0,0,0,0,3,12.2,74.8,13.0,0.0,0.0,0.0,0.0,0.0
2245.0,B12Cr26Fe62,RMG,B,Cr,Fe,0,0,0,0,0,3,12.0,26.0,62.0,0.0,0.0,0.0,0.0,0.0
2272.0,B12Fe78V10,RMG,B,Fe,V,0,0,0,0,0,3,12.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0
2275.0,B12Fe80Ge8,RMG,B,Fe,Ge,0,0,0,0,0,3,12.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0
2304.0,B12Ni74P14,RMG,B,Ni,P,0,0,0,0,0,3,12.0,74.0,14.0,0.0,0.0,0.0,0.0,0.0
2309.0,B12Ni84Si4,CRA,B,Ni,Si,0,0,0,0,0,3,12.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0
2315.0,B13C7Fe80,RMG,B,C,Fe,0,0,0,0,0,3,13.0,7.0,80.0,0.0,0.0,0.0,0.0,0.0
2320.0,B13Fe75Zr12,RMG,B,Fe,Zr,0,0,0,0,0,3,13.0,75.0,12.0,0.0,0.0,0.0,0.0,0.0
2329.0,B13Ni69Si18,CRA,B,Ni,Si,0,0,0,0,0,3,13.0,69.0,18.0,0.0,0.0,0.0,0.0,0.0
2371.0,B14Fe76Mn10,RMG,B,Fe,Mn,0,0,0,0,0,3,14.0,76.0,10.0,0.0,0.0,0.0,0.0,0.0
2387.0,B14Fe81P5,RMG,B,Fe,P,0,0,0,0,0,3,14.0,81.0,5.0,0.0,0.0,0.0,0.0,0.0
2463.0,B16C4Ni80,RMG,B,C,Ni,0,0,0,0,0,3,16.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0
2469.0,B16Co21Mn63,RMG,B,Co,Mn,0,0,0,0,0,3,16.0,21.0,63.0,0.0,0.0,0.0,0.0,0.0
2472.0,B16Co27Mn57,RMG,B,Co,Mn,0,0,0,0,0,3,16.0,27.0,57.0,0.0,0.0,0.0,0.0,0.0
2524.0,B16Fe74V10,RMG,B,Fe,V,0,0,0,0,0,3,16.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0
2578.0,B17Co11.5Fe71.5,RMG,B,Co,Fe,0,0,0,0,0,3,17.0,11.5,71.5,0.0,0.0,0.0,0.0,0.0
2584.0,B17Co2Fe81,RMG,B,Co,Fe,0,0,0,0,0,3,17.0,2.0,81.0,0.0,0.0,0.0,0.0,0.0
2643.0,B17Nb16.5Ni66.5,RMG,B,Nb,Ni,0,0,0,0,0,3,17.0,16.5,66.5,0.0,0.0,0.0,0.0,0.0
2673.0,B18C3Fe79,RMG,B,C,Fe,0,0,0,0,0,3,18.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0
2682.0,B18Cr5Fe77,RMG,B,Cr,Fe,0,0,0,0,0,3,18.0,5.0,77.0,0.0,0.0,0.0,0.0,0.0
2702.0,B18Fe80P2,RMG,B,Fe,P,0,0,0,0,0,3,18.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0
2722.0,B19Ni67Si14,CRA,B,Ni,Si,0,0,0,0,0,3,19.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0
2770.0,B20Co40Mn40,RMG,B,Co,Mn,0,0,0,0,0,3,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
2773.0,B20Co47.5Mn32.5,RMG,B,Co,Mn,0,0,0,0,0,3,20.0,47.5,32.5,0.0,0.0,0.0,0.0,0.0
2786.0,B20Co60Si20,CRA,B,Co,Si,0,0,0,0,0,3,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0
2799.0,B20Co72Cr8,RMG,B,Co,Cr,0,0,0,0,0,3,20.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0
2807.0,B20Cr10Ni70,RMG,B,Cr,Ni,0,0,0,0,0,3,20.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0
2813.0,B20Cr25Fe55,RMG,B,Cr,Fe,0,0,0,0,0,3,20.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0
2822.0,B20Cr8Fe72,RMG,B,Cr,Fe,0,0,0,0,0,3,20.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0
2840.0,B20Fe64Mn16,RMG,B,Fe,Mn,0,0,0,0,0,3,20.0,64.0,16.0,0.0,0.0,0.0,0.0,0.0
2859.0,B20Fe75Mn5,RMG,B,Fe,Mn,0,0,0,0,0,3,20.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0
2863.0,B20Fe75Ti5,RMG,B,Fe,Ti,0,0,0,0,0,3,20.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0
2938.0,B24C20Co56,RMG,B,C,Co,0,0,0,0,0,3,24.0,20.0,56.0,0.0,0.0,0.0,0.0,0.0
2941.0,B24C8Co68,RMG,B,C,Co,0,0,0,0,0,3,24.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0
2942.0,B24C8Ni68,RMG,B,C,Ni,0,0,0,0,0,3,24.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0
2943.0,B24Co24Mn52,RMG,B,Co,Mn,0,0,0,0,0,3,24.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0
2945.0,B24Co28Mn48,RMG,B,Co,Mn,0,0,0,0,0,3,24.0,28.0,48.0,0.0,0.0,0.0,0.0,0.0
2959.0,B24Co53Mn23,RMG,B,Co,Mn,0,0,0,0,0,3,24.0,53.0,23.0,0.0,0.0,0.0,0.0,0.0
3039.0,B28Co52Mn20,RMG,B,Co,Mn,0,0,0,0,0,3,28.0,52.0,20.0,0.0,0.0,0.0,0.0,0.0
3048.0,B28Ni69Si3,CRA,B,Ni,Si,0,0,0,0,0,3,28.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0
3053.0,B2Co91Zr7,RMG,B,Co,Zr,0,0,0,0,0,3,2.0,91.0,7.0,0.0,0.0,0.0,0.0,0.0
3057.0,B2Cr16Fe82,CRA,B,Cr,Fe,0,0,0,0,0,3,2.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0
3094.0,B32Co46.4Mn21.6,RMG,B,Co,Mn,0,0,0,0,0,3,32.0,46.4,21.6,0.0,0.0,0.0,0.0,0.0
3127.0,B40C2Ni58,RMG,B,C,Ni,0,0,0,0,0,3,40.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0
3152.0,B4Cr5Fe91,CRA,B,Cr,Fe,0,0,0,0,0,3,4.0,5.0,91.0,0.0,0.0,0.0,0.0,0.0
3158.0,B4Fe71Ni25,CRA,B,Fe,Ni,0,0,0,0,0,3,4.0,71.0,25.0,0.0,0.0,0.0,0.0,0.0
3186.0,B5.5Ni81.5P13,RMG,B,Ni,P,0,0,0,0,0,3,5.5,81.5,13.0,0.0,0.0,0.0,0.0,0.0
3230.0,B6Co80Nb14,RMG,B,Co,Nb,0,0,0,0,0,3,6.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0
3232.0,B6Cr10Fe84,RMG,B,Cr,Fe,0,0,0,0,0,3,6.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0
3243.0,B6Cr8Fe86,RMG,B,Cr,Fe,0,0,0,0,0,3,6.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0
3256.0,B6Fe79Mo15,CRA,B,Fe,Mo,0,0,0,0,0,3,6.0,79.0,15.0,0.0,0.0,0.0,0.0,0.0
3293.0,B7.5Cu35Zr57.5,RMG,B,Cu,Zr,0,0,0,0,0,3,7.5,35.0,57.5,0.0,0.0,0.0,0.0,0.0
3322.0,B8C8Co84,CRA,B,C,Co,0,0,0,0,0,3,8.0,8.0,84.0,0.0,0.0,0.0,0.0,0.0
3327.0,B8Cr15Fe77,CRA,B,Cr,Fe,0,0,0,0,0,3,8.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0
3329.0,B8Cr18Fe74,CRA,B,Cr,Fe,0,0,0,0,0,3,8.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0
3337.0,B8Cu15Fe77,CRA,B,Cu,Fe,0,0,0,0,0,3,8.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0
3351.0,B8Fe77Nd15,RMG,B,Fe,Nd,0,0,0,0,0,3,8.0,77.0,15.0,0.0,0.0,0.0,0.0,0.0
3353.0,B8Fe79Nd13,RMG,B,Fe,Nd,0,0,0,0,0,3,8.0,79.0,13.0,0.0,0.0,0.0,0.0,0.0
3402.0,B9Fe86Zr5,RMG,B,Fe,Zr,0,0,0,0,0,3,9.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0
3420.0,Ba8Cu30La62,RMG,Ba,Cu,La,0,0,0,0,0,3,8.0,30.0,62.0,0.0,0.0,0.0,0.0,0.0
3424.0,Ba9Cu39La52,RMG,Ba,Cu,La,0,0,0,0,0,3,9.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
3503.0,C12.5Fe80P7.5,RMG,C,Fe,P,0,0,0,0,0,3,12.5,80.0,7.5,0.0,0.0,0.0,0.0,0.0
3576.0,C16Mo16Ni68,CRA,C,Mo,Ni,0,0,0,0,0,3,16.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0
3584.0,C17.5Fe75P7.5,RMG,C,Fe,P,0,0,0,0,0,3,17.5,75.0,7.5,0.0,0.0,0.0,0.0,0.0
3586.0,C17.5Ni67.5Si15,RMG,C,Ni,Si,0,0,0,0,0,3,17.5,67.5,15.0,0.0,0.0,0.0,0.0,0.0
3589.0,C18Co38Cr44,RMG,C,Co,Cr,0,0,0,0,0,3,18.0,38.0,44.0,0.0,0.0,0.0,0.0,0.0
3640.0,C20Co36Cr44,RMG,C,Co,Cr,0,0,0,0,0,3,20.0,36.0,44.0,0.0,0.0,0.0,0.0,0.0
3644.0,C20Co48Cr32,RMG,C,Co,Cr,0,0,0,0,0,3,20.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0
3668.0,C20Fe70W10,CRA,C,Fe,W,0,0,0,0,0,3,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0
3678.0,C22Co48Cr30,CRA,C,Co,Cr,0,0,0,0,0,3,22.0,48.0,30.0,0.0,0.0,0.0,0.0,0.0
3688.0,C22Fe68W10,RMG,C,Fe,W,0,0,0,0,0,3,22.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0
3691.0,C24Fe59Mo17,RMG,C,Fe,Mo,0,0,0,0,0,3,24.0,59.0,17.0,0.0,0.0,0.0,0.0,0.0
3719.0,C6.5Fe82P11.5,RMG,C,Fe,P,0,0,0,0,0,3,6.5,82.0,11.5,0.0,0.0,0.0,0.0,0.0
3725.0,C7.5Co77.5W15,CRA,C,Co,W,0,0,0,0,0,3,7.5,77.5,15.0,0.0,0.0,0.0,0.0,0.0
3740.0,C8Mo20Ni72,CRA,C,Mo,Ni,0,0,0,0,0,3,8.0,20.0,72.0,0.0,0.0,0.0,0.0,0.0
3762.0,Ca48Mg27Cu25,BMG,Ca,Mg,Cu,0,0,0,0,0,3,48.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0
3802.0,Ca65Mg10Cu25,BMG,Ca,Mg,Cu,0,0,0,0,0,3,65.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0
3804.0,Ca65Mg15Cu20,BMG,Ca,Mg,Cu,0,0,0,0,0,3,65.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0
3845.0,Ce20Cu15Mg65,CRA,Ce,Cu,Mg,0,0,0,0,0,3,20.0,15.0,65.0,0.0,0.0,0.0,0.0,0.0
3884.0,Co14Ni67P19,CRA,Co,Ni,P,0,0,0,0,0,3,14.0,67.0,19.0,0.0,0.0,0.0,0.0,0.0
3888.0,Co16Ni65P19,CRA,Co,Ni,P,0,0,0,0,0,3,16.0,65.0,19.0,0.0,0.0,0.0,0.0,0.0
3896.0,Co25Pd10Zr65,RMG,Co,Pd,Zr,0,0,0,0,0,3,25.0,10.0,65.0,0.0,0.0,0.0,0.0,0.0
3897.0,Co27Fe63Zr10,RMG,Co,Fe,Zr,0,0,0,0,0,3,27.0,63.0,10.0,0.0,0.0,0.0,0.0,0.0
3940.0,Co65Cr25Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,65.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0
3962.0,Co72.9Cr17.1Zr10,RMG,Co,Cr,Zr,0,0,0,0,0,3,72.9,17.1,10.0,0.0,0.0,0.0,0.0,0.0
3982.0,Co76.3V8Zr15.7,RMG,Co,V,Zr,0,0,0,0,0,3,76.3,8.0,15.7,0.0,0.0,0.0,0.0,0.0
3990.0,Co77W14Zr9,RMG,Co,W,Zr,0,0,0,0,0,3,77.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0
3991.0,Co78.2W6Zr15.8,RMG,Co,W,Zr,0,0,0,0,0,3,78.2,6.0,15.8,0.0,0.0,0.0,0.0,0.0
4017.0,Co80V4Zr16,RMG,Co,V,Zr,0,0,0,0,0,3,80.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0
4030.0,Co82V2Zr16,RMG,Co,V,Zr,0,0,0,0,0,3,82.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0
4070.0,Co9Ni74P17,CRA,Co,Ni,P,0,0,0,0,0,3,9.0,74.0,17.0,0.0,0.0,0.0,0.0,0.0
4099.0,Cr25Ni56P19,RMG,Cr,Ni,P,0,0,0,0,0,3,25.0,56.0,19.0,0.0,0.0,0.0,0.0,0.0
4173.0,Cu10Ni50Ti40,CRA,Cu,Ni,Ti,0,0,0,0,0,3,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0
4212.0,Cu15Mg75Y10,RMG,Cu,Mg,Y,0,0,0,0,0,3,15.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0
4226.0,Cu16Ni23Ti61,RMG,Cu,Ni,Ti,0,0,0,0,0,3,16.0,23.0,61.0,0.0,0.0,0.0,0.0,0.0
4249.0,Cu20La50Mg30,CRA,Cu,La,Mg,0,0,0,0,0,3,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0
4269.0,Cu20Ni30Zr50,RMG,Cu,Ni,Zr,0,0,0,0,0,3,20.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0
4285.0,Cu25Mg45Nd30,RMG,Cu,Mg,Nd,0,0,0,0,0,3,25.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0
4290.0,Cu25Mg70Nd5,RMG,Cu,Mg,Nd,0,0,0,0,0,3,25.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0
4343.0,Cu30Ni10Zr60,RMG,Cu,Ni,Zr,0,0,0,0,0,3,30.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0
4410.0,Cu3Pd80Si17,RMG,Cu,Pd,Si,0,0,0,0,0,3,3.0,80.0,17.0,0.0,0.0,0.0,0.0,0.0
4416.0,Cu40.9Mg31.8Ca27.3,BMG,Cu,Mg,Ca,0,0,0,0,0,3,40.9,31.8,27.3,0.0,0.0,0.0,0.0,0.0
4419.0,Cu40Fe10Ti50,RMG,Cu,Fe,Ti,0,0,0,0,0,3,40.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0
4437.0,Cu40Mg40Y20,RMG,Cu,Mg,Y,0,0,0,0,0,3,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0
4442.0,Cu40Ni10Ti50,RMG,Cu,Ni,Ti,0,0,0,0,0,3,40.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0
4477.0,Cu47Zr47Ag6,BMG,Cu,Zr,Ag,0,0,0,0,0,3,47.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0
4510.0,Cu50Ni10Zr40,RMG,Cu,Ni,Zr,0,0,0,0,0,3,50.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0
4512.0,Cu50Ni20Zr30,RMG,Cu,Ni,Zr,0,0,0,0,0,3,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0
4520.0,Cu50Zr45Al5,BMG,Cu,Zr,Al,0,0,0,0,0,3,50.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0
4564.0,Cu57Nb22Ti21,RMG,Cu,Nb,Ti,0,0,0,0,0,3,57.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0
4575.0,Cu5Mg90Nd5,CRA,Cu,Mg,Nd,0,0,0,0,0,3,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0
4582.0,Cu5Ni45Ti50,CRA,Cu,Ni,Ti,0,0,0,0,0,3,5.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0
4598.0,Cu60Ni20Zr20,CRA,Cu,Ni,Zr,0,0,0,0,0,3,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
4608.0,Cu6Ni76P18,RMG,Cu,Ni,P,0,0,0,0,0,3,6.0,76.0,18.0,0.0,0.0,0.0,0.0,0.0
4609.0,Cu70Hf10Ni20,CRA,Cu,Hf,Ni,0,0,0,0,0,3,70.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0
4641.0,Fe13.2Ni19.8Zr67,RMG,Fe,Ni,Zr,0,0,0,0,0,3,13.2,19.8,67.0,0.0,0.0,0.0,0.0,0.0
4690.0,Fe63Ni27Zr10,RMG,Fe,Ni,Zr,0,0,0,0,0,3,63.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0
4756.0,Ge15V20Zr65,RMG,Ge,V,Zr,0,0,0,0,0,3,15.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0
4760.0,Ge3Nb80Si17,RMG,Ge,Nb,Si,0,0,0,0,0,3,3.0,80.0,17.0,0.0,0.0,0.0,0.0,0.0
4762.0,Ge4Nb76Si20,RMG,Ge,Nb,Si,0,0,0,0,0,3,4.0,76.0,20.0,0.0,0.0,0.0,0.0,0.0
4773.0,Hf41Nb44Si15,RMG,Hf,Nb,Si,0,0,0,0,0,3,41.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0
4872.0,La15Mg70Ni15,RMG,La,Mg,Ni,0,0,0,0,0,3,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0
4881.0,La20Mg65Ni15,RMG,La,Mg,Ni,0,0,0,0,0,3,20.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0
4933.0,Mg30Nd60Ni10,CRA,Mg,Nd,Ni,0,0,0,0,0,3,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0
4971.0,Mg60Cu25Gd15,BMG,Mg,Cu,Gd,0,0,0,0,0,3,60.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0
5025.0,Mg70Ni20Y10,BMG,Mg,Ni,Y,0,0,0,0,0,3,70.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0
5037.0,Mg72.5Pd15Yb12.5,BMG,Mg,Pd,Yb,0,0,0,0,0,3,72.5,15.0,12.5,0.0,0.0,0.0,0.0,0.0
5068.0,Mg81Mn4Y15,CRA,Mg,Mn,Y,0,0,0,0,0,3,81.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
5072.0,Mg83Nd5Ni12,RMG,Mg,Nd,Ni,0,0,0,0,0,3,83.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
5075.0,Mg85Nd10Ni5,RMG,Mg,Nd,Ni,0,0,0,0,0,3,85.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0
5103.0,Mn2Pd78Si20,RMG,Mn,Pd,Si,0,0,0,0,0,3,2.0,78.0,20.0,0.0,0.0,0.0,0.0,0.0
5135.0,Mo64P20Ru16,RMG,Mo,P,Ru,0,0,0,0,0,3,64.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0
5139.0,Nb10Si10Ti80,CRA,Nb,Si,Ti,0,0,0,0,0,3,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0
5142.0,Nb15Ni60Ta25,RMG,Nb,Ni,Ta,0,0,0,0,0,3,15.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0
5159.0,Nb30Si15Zr55,RMG,Nb,Si,Zr,0,0,0,0,0,3,30.0,15.0,55.0,0.0,0.0,0.0,0.0,0.0
5174.0,Nb40Si13Zr47,RMG,Nb,Si,Zr,0,0,0,0,0,3,40.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0
5199.0,Nb60Si20Zr20,RMG,Nb,Si,Zr,0,0,0,0,0,3,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
5209.0,Nb70Si20V10,RMG,Nb,Si,V,0,0,0,0,0,3,70.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0
5268.0,Ni25Si5Ti70,RMG,Ni,Si,Ti,0,0,0,0,0,3,25.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0
5289.0,Ni31.35V5Zr63.65,RMG,Ni,V,Zr,0,0,0,0,0,3,31.35,5.0,63.65,0.0,0.0,0.0,0.0,0.0
5305.0,Ni35Si10Ti55,RMG,Ni,Si,Ti,0,0,0,0,0,3,35.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0
5307.0,Ni35Si20Ti45,RMG,Ni,Si,Ti,0,0,0,0,0,3,35.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0
5387.0,Ni72P20Pt8,CRA,Ni,P,Pt,0,0,0,0,0,3,72.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0
5394.0,Ni8.2Pd73.8Si18,RMG,Ni,Pd,Si,0,0,0,0,0,3,8.2,73.8,18.0,0.0,0.0,0.0,0.0,0.0
5427.0,Ru10Si15Zr75,RMG,Ru,Si,Zr,0,0,0,0,0,3,10.0,15.0,75.0,0.0,0.0,0.0,0.0,0.0
5428.0,Si10Ti10Zr80,RMG,Si,Ti,Zr,0,0,0,0,0,3,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0
5476.0,Si20Ti70V10,RMG,Si,Ti,V,0,0,0,0,0,3,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0
5505.0,Si55Ti24Zr21,RMG,Si,Ti,Zr,0,0,0,0,0,3,55.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0
5517.0,Si65Ti20Zr15,RMG,Si,Ti,Zr,0,0,0,0,0,3,65.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0
5537.0,Tb55Al25Co20,BMG,Tb,Al,Co,0,0,0,0,0,3,55.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0
5554.0,Zr53Ni23.5Al23.5,BMG,Zr,Ni,Al,0,0,0,0,0,3,53.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0
5562.0,(Ce0.72Cu0.28)75Al10Fe15,BMG,Ce,Cu,Al,Fe,0,0,0,0,4,54.0,21.000000000000004,10.0,15.0,0.0,0.0,0.0,0.0
5603.0,Ag50Mg11.5Ca30.8Cu7.7,BMG,Ag,Mg,Ca,Cu,0,0,0,0,4,50.0,11.5,30.8,7.7,0.0,0.0,0.0,0.0
5606.0,Ag53.8Mg23.1Ca15.4Cu7.7,BMG,Ag,Mg,Ca,Cu,0,0,0,0,4,53.8,23.1,15.4,7.7,0.0,0.0,0.0,0.0
